eMAS_file,AOD_mean,AOD_var,AOD_range,AOD_elevated,solar_zenith,cloud_percent,altitude
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_01_20130904_1317_1326_20160628_0921.hdf,0.0983100226542,0.00174928965751,0.608000028878,0.000388840283853,70.5664964071,0.128743505527,13752.4313713
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_02_20130904_1326_1340_20160628_0921.hdf,0.193839318552,0.118066452342,4.50000021374,0.0343415248897,67.1758302405,0.639867347684,16274.9544954
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_03_20130904_1341_1348_20160628_0922.hdf,0.165434991234,0.0917761096813,4.48100021284,0.0401699141195,63.6498752532,0.440044531881,18645.4184143
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_04_20130904_1348_1400_20160628_0922.hdf,0.271339021095,0.189414139578,4.82500022918,0.0844172850284,60.6359851134,0.731486557642,18843.783681
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_05_20130904_1409_1423_20160628_0922.hdf,0.240166111823,0.0176958555564,1.12700005353,0.0534725717162,56.0874084701,0.840213258371,18837.8025322
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_06_20130904_1429_1448_20160628_0923.hdf,0.278949291439,0.0666510868645,4.66400022153,0.0514820592824,51.2354772655,0.967861200447,18838.5019627
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_07_20130904_1456_1510_20160628_0923.hdf,0.26238281501,0.00643269929621,0.431000020471,0.00763844684914,45.7911596543,0.967098101557,18837.4436182
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_08_20130904_1519_1535_20160628_0923.hdf,0.26495449719,0.0141739716086,0.653000031016,0.0700267618198,40.734655849,0.956720567263,18835.7072931
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_09_20130904_1545_1612_20160628_0924.hdf,0.286624569793,0.0985995600817,4.91100023326,0.0358451672011,35.2755801234,0.794057380276,18839.0624849
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_10_20130904_1615_1634_20160628_0924.hdf,0.231490334449,0.0208253573117,2.25000010687,0.0346414073072,30.848980859,0.660159246835,18838.1659456
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_11_20130904_1639_1650_20160628_0925.hdf,0.260277715967,0.0171625288724,4.75900022604,0.00444839857651,27.0897564995,0.859310900999,18833.8224451
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_12_20130904_1653_1706_20160628_0925.hdf,0.271106049287,0.029328545359,4.04700019222,0.0424648786718,24.8307693989,0.854778944287,18837.6067893
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_13_20130904_1709_1721_20160628_0925.hdf,0.247939076491,0.0383724482079,4.5940002182,0.00472143531634,22.6126703392,0.895741903232,18837.5621283
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_14_20130904_1733_1745_20160628_0926.hdf,0.135403848891,0.0168419437945,4.21100020001,0.00192086054552,20.8004866979,0.67047744937,18838.8002444
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_15_20130904_1752_1809_20160628_0926.hdf,0.209614582921,0.0158276267899,4.48900021322,0.0222929936306,19.7602627497,0.798993173314,18840.5545961
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_16_20130904_1812_1815_20160628_0926.hdf,0.338367203572,0.0387791797947,3.72200017679,0.0608424336973,19.1337103331,0.799941635741,18835.955971
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_17_20130904_1817_1830_20160628_0926.hdf,0.612777806883,0.00373906208359,0.213000010117,0.9,20.2251051809,0.992920159272,18834.1174177
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_18_20130904_1837_1850_20160628_0927.hdf,0.316124652696,0.295860937208,4.67100022186,0.0173661360347,21.7059626032,0.931135876045,18829.7329777
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_19_20130904_1857_1911_20160628_0927.hdf,0.387461865793,0.0101174402685,0.938000044553,0.099297893681,23.8991256257,0.91278582099,18835.6881163
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_20_20130904_1911_1918_20160628_0927.hdf,0.264047562974,0.013226692079,0.484000022989,0.0215827338129,26.3762871925,0.959389239272,18841.1934759
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_21_20130904_1927_1935_20160628_0928.hdf,0.510965478815,0.151751771404,4.42400021013,0.370235934664,28.8564497039,0.95468804853,18835.4109591
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_22_20130904_1944_2002_20160628_0928.hdf,0.157621540011,0.00529154360419,3.15300014976,0.00112558289114,31.9108395212,0.648252876035,16766.2624528
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_23_20130904_2002_2014_20160628_0928.hdf,0.206992206363,0.00890244500445,0.643000030541,0.0130045275022,34.181239823,0.562947652284,16478.0716141
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_04Sept/eMASL2AER_13961_24_20130904_2017_2026_20160628_0929.hdf,0.195054250873,0.0125370146771,1.50600007153,0.0128858680261,36.4822722222,0.600071759254,16114.5783898
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_01_20130816_1439_1443_20160627_1521.hdf,0.280495387365,0.0084946391017,2.72900012962,0.0011893749174,55.190947794,0.227377701322,17785.3182774
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_02_20130816_1443_1453_20160627_1521.hdf,0.392393130735,0.0309721834427,2.20900010492,0.209221568438,54.4399848301,0.608123290467,16214.702346
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_03_20130816_1453_1510_20160627_1522.hdf,1.25905178394,0.0636093999189,1.24600005918,0.983050847458,52.7892778427,0.997231718484,16813.0369138
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_04_20130816_1510_1539_20160627_1522.hdf,0.337118500959,0.034702285794,2.26600010763,0.148867313916,50.3870090576,0.795646234341,18573.2173444
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_05_20130816_1539_1554_20160627_1523.hdf,0.087952179303,0.00725981226188,0.600000028498,0.000139411682699,48.1991890889,0.432668038592,15863.8495455
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_06_20130816_1554_1608_20160627_1523.hdf,0.0873936243737,0.00932470180206,0.559000026551,0.000300842358604,46.5342967374,0.338080344415,15823.3880687
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_07_20130816_1608_1624_20160627_1523.hdf,0.073871982244,0.00958579554916,0.619000029401,0.000309061688713,44.9993955017,0.297788732394,18877.8919983
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_08_20130816_1624_1629_20160627_1524.hdf,-0.0345067563673,0.00085091229879,0.436000020709,0.0,44.0131711032,0.195464605817,19061.3458081
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_09_20130816_1629_1643_20160627_1524.hdf,0.0657520422748,0.0103559806587,0.540000025649,0.0,43.1042794846,0.499773020594,18548.728145
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_10_20130816_1644_1652_20160627_1524.hdf,0.139525449737,0.00692139009019,0.568000026979,0.000571428571429,42.0372803824,0.620505718877,16919.5196706
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_11_20130816_1652_1704_20160627_1524.hdf,0.165988949432,0.0057395106915,0.512000024319,0.0,40.8568881269,0.518138204225,14397.7532012
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_12_20130816_1714_1719_20160627_1525.hdf,0.344749723977,0.0100762307086,0.82700003928,0.0543541788428,39.0257357026,0.500926657506,18996.4184043
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_13_20130816_1721_1736_20160627_1525.hdf,0.239998412252,0.0190863568212,3.08800014667,0.0170530242473,36.5818772354,0.464923900408,19910.7432565
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_14_20130816_1736_1755_20160627_1525.hdf,0.0177213787546,0.00740494825771,0.813000038615,0.00188133140376,32.6578124805,0.502366321825,16943.125899
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_15_20130816_1755_1804_20160627_1525.hdf,0.0818571860564,0.016678568144,1.68900008022,0.00165084605861,29.7258067172,0.284361980265,17553.5353886
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_16_20130816_1804_1830_20160627_1526.hdf,0.0740571179948,0.0206169711325,2.50400011893,0.00521350546177,26.8378392776,0.540963266286,18568.1901472
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_17_20130816_1830_1842_20160627_1526.hdf,-0.0114686874134,0.00336084630845,0.531000025221,0.0,24.7354815852,0.544795643017,16513.5605197
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_18_20130816_1842_1852_20160627_1526.hdf,0.0884967210296,0.0188676260634,0.715000033961,0.00465052660375,24.2217773132,0.402198048627,16490.1980066
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_19_20130816_1852_1912_20160627_1527.hdf,0.222322750556,0.0488637015675,1.26500006008,0.130721106355,24.3406882681,0.496457908479,18580.9762144
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_20_20130816_1914_1928_20160627_1527.hdf,0.140174556034,0.0183355388294,1.27500006056,0.015865680838,24.827798875,0.349092991685,18552.9153942
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_21_20130816_1929_1943_20160627_1527.hdf,0.0617466621756,0.00618595446209,0.415000019711,0.0,24.7480028751,0.310646164958,15828.1382323
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_22_20130816_1943_1946_20160627_1528.hdf,0.0221207253968,0.00459755125473,0.420000019949,0.0,24.6801855993,0.254943661972,17774.1477792
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_23_20130816_1949_2001_20160627_1528.hdf,0.0934413923213,0.00792012495845,0.581000027596,0.000108084738435,25.1397220354,0.268538347992,18590.237707
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_24_20130816_2002_2028_20160627_1528.hdf,0.0226891569618,0.00490398570478,0.473000022466,0.0,28.2466929132,0.130326988555,18580.6736537
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_25_20130816_2028_2039_20160627_1529.hdf,0.0615398733441,0.0109572891971,2.05600009765,0.00747523827322,32.371291445,0.376790664833,19676.6008618
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_16Aug/eMASL2AER_13954_26_20130816_2041_2044_20160627_1529.hdf,0.909151319003,0.222750702407,3.61100017151,0.846387370978,34.667578808,0.752307998937,18408.6161916
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_01_20130802_1820_1826_20160627_1508.hdf,-0.0258549235078,0.00170560605748,0.228000010829,0.0,27.4705135276,0.8028162782,19899.6549221
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_02_20130802_1827_1831_20160627_1509.hdf,0.139437506623,0.0267842069714,0.522000024794,0.0,26.0392230167,0.934072844712,20121.3294974
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_03_20130802_1832_1846_20160627_1509.hdf,0.307863046362,0.0991335476172,2.16700010293,0.212667895707,23.8542033542,0.700575086263,20211.6606829
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_04_20130802_1852_1905_20160627_1509.hdf,0.223884111674,0.048145102087,1.71100008127,0.0935875216638,20.9353990618,0.757256383831,20206.0479918
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_05_20130802_1906_1923_20160627_1509.hdf,0.083447469971,0.0124426475854,1.46100006939,0.00637003232554,20.4775805949,0.542403593978,20219.5591266
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_06_20130802_1923_1935_20160627_1510.hdf,0.0522263637598,0.0141393641919,2.81600013375,0.0139140955838,20.6274082605,0.402384913508,20238.3213444
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_07_20130802_1936_1946_20160627_1510.hdf,0.0423933574374,0.00827386829327,2.06700009818,0.00340047083442,21.0604034528,0.245195359485,20245.7352916
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_08_20130802_1947_1958_20160627_1510.hdf,0.107943386419,0.0136421730681,1.35900006455,0.0178322003911,21.6884774146,0.289811078007,20247.4388325
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_09_20130802_1959_2023_20160627_1511.hdf,0.0916049023102,0.00955844827177,2.31600011,0.00148976551499,23.2606140791,0.129629085991,20258.4834953
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_10_20130802_2033_2046_20160627_1511.hdf,0.847002065053,0.861989501131,5.04200023948,0.460667416573,25.1800138868,0.139517164813,20258.0198759
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_11_20130802_2056_2111_20160627_1512.hdf,0.113631033805,0.00623452058522,0.256000012159,0.0,25.1614861774,0.0972787769818,20242.6530845
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_12_20130802_2113_2117_20160627_1512.hdf,0.0215582435308,0.000317491188379,0.0830000039423,0.0,25.2290046076,0.518964911284,20234.3299963
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_13_20130802_2120_2133_20160627_1512.hdf,0.0314496224958,0.00110628491221,0.286000013584,0.0,26.9235062375,0.49560759111,20241.7738218
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_14_20130802_2135_2138_20160627_1512.hdf,0.150395840477,0.0107562551711,0.916000043508,0.0183180682764,27.8760222058,0.698966013154,20240.9908427
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_15_20130802_2142_2155_20160627_1513.hdf,0.0817539035177,0.00333367528922,0.319000015152,0.0,29.4299636362,0.287412183874,20241.6371308
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_16_20130802_2201_2213_20160627_1513.hdf,0.329896871364,0.0888189439359,2.04600009718,0.282630574354,32.8076391447,0.0495754763877,17254.870133
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_17_20130802_2220_2233_20160627_1513.hdf,-0.0472529351397,9.75798634082e-05,0.129000006127,0.0,36.860896806,0.0824279007378,14204.6604236
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_18_20130802_2253_2323_20160627_1514.hdf,0.186886588063,0.252597576373,4.7140002239,0.0991252381777,45.0359512138,0.540405236183,18153.8433964
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_02Aug/eMASL2AER_13949_19_20130802_2325_2331_20160627_1514.hdf,0.109167043047,0.0197768715272,0.770000036573,0.0144605116796,48.9962695534,0.873342766882,17171.2822933
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_01_20130916_1517_1525_20160628_1005.hdf,0.53133290419,0.0130901134449,1.0170000483,0.602834946163,47.0272903613,0.753059470884,18156.3495849
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_02_20130916_1525_1546_20160628_1005.hdf,0.403235940265,0.0682242131911,4.97700023639,0.24728547408,42.6736684224,0.505225485464,19202.790659
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_03_20130916_1546_1616_20160628_1006.hdf,0.169865238736,0.00719195272757,4.08100019384,0.00134793133803,35.1849031626,0.302328232284,19474.4395386
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_04_20130916_1616_1634_20160628_1006.hdf,0.174778420021,0.00825285407274,1.55300007376,0.0068614601804,28.4673461313,0.202173913983,19464.9229736
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_07_20130916_1759_1817_20160628_1008.hdf,nan,nan,nan,0.0,16.9484969653,1.0,16801.321743
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_08_20130916_1817_1840_20160628_1008.hdf,nan,nan,nan,0.0,20.9243001341,1.0,17159.5302577
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_09_20130916_1840_1852_20160628_1009.hdf,nan,nan,nan,0.0,24.5443065338,1.0,16086.4622353
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_10_20130916_1852_1917_20160628_1009.hdf,0.234528477315,0.00318317179615,0.510000024224,0.00133913625711,28.2909269002,0.945021776887,16462.9097744
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_11_20130916_1921_1941_20160628_1010.hdf,0.18168241986,0.026916798639,1.37000006507,0.0557344562794,32.3969945023,0.661496693314,19778.5836105
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_12_20130916_1941_1953_20160628_1010.hdf,0.0523707943697,0.00071062318574,0.18000000855,0.0,34.2005783459,0.245842798728,19659.1771621
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_13_20130916_1953_2003_20160628_1011.hdf,0.0972105510445,0.00223078144574,0.340000016149,0.0,35.4362833239,0.3563263527,15986.2676956
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_14_20130916_2003_2023_20160628_1011.hdf,0.111168251726,0.00285439731974,0.488000023179,0.0,37.2620714473,0.859507606126,16059.003272
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_15_20130916_2023_2046_20160628_1011.hdf,nan,nan,nan,0.0,39.6277191544,1.0,19062.0204143
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Sept/Emas_16Sept/eMASL2AER_13966_16_20130916_2050_2059_20160628_1012.hdf,nan,nan,nan,0.0,42.9099865627,1.0,16309.7543064
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_01_20130830_1714_1717_20160627_1602.hdf,0.703951913876,0.0312966879625,1.79600008531,0.927422003284,25.2814800772,0.402378481415,17874.6836883
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_03_20130830_1759_1827_20160627_1603.hdf,0.685133842892,0.0372544514383,3.22300015308,0.854093372635,24.9066929728,0.431361597577,18551.2986792
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_04_20130830_1831_1854_20160627_1603.hdf,0.761639628687,0.0565059060359,3.00700014282,0.8530917901,29.1919663893,0.697166021127,18542.467042
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_05_20130830_1854_1909_20160627_1604.hdf,0.534388396001,0.0239094312783,3.89900018519,0.52855137436,32.7907623323,0.435214885644,18546.3189581
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_06_20130830_1910_1914_20160627_1604.hdf,0.47467564205,0.027860311013,1.18000005605,0.383791560102,35.0073699901,0.380567584612,18543.311636
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_07_20130830_1917_1930_20160627_1604.hdf,0.452605187707,0.0224778516819,4.41300020961,0.355279503106,35.9363321162,0.35081761757,18543.381354
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_08_20130830_1933_1936_20160627_1605.hdf,0.445755310764,0.0375581255611,4.56900021702,0.268803418803,36.7963666988,0.399410495229,18547.0803315
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_09_20130830_1939_1952_20160627_1605.hdf,0.487360458109,0.0247343300549,3.32600015798,0.379026387625,39.1390004457,0.379475373803,18541.9832211
/Users/rsspenc3/Desktop/SEAC4RS/DATA/eMAS_Data/Aug/Emas_30Aug/eMASL2AER_13959_10_20130830_2000_2009_20160627_1605.hdf,0.457105562785,0.0299288661778,3.12900014862,0.276366795883,42.3932206557,0.357071378891,18540.0338446
